ID,name,eur_value,skill_moves,weak_foot,work_rate_att,work_rate_def,preferred_foot,crossing,finishing,heading_accuracy,short_passing,volleys,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,gk
221125,S. Driussi,13500000,3,3,High,High,Right,64,77,72,81,72,51,40,70,75,84,79,83,72,71,75,67,80,72,74,49,21,77,78,69,66,17,23,16,
173198,D. Astori,13000000,2,3,Low,High,Left,34,25,77,68,27,33,17,68,66,66,69,57,80,48,65,80,69,80,36,77,86,29,46,27,74,85,85,80,
192492,F. Orellana,13000000,4,4,High,Medium,Right,78,75,69,77,61,81,79,68,83,82,78,85,80,66,64,69,60,42,80,54,31,75,77,75,75,18,37,25,
158232,S. Kalou,13000000,4,3,Medium,Low,Right,69,83,76,78,78,72,62,68,85,69,67,77,82,78,76,76,67,68,67,35,32,83,75,86,79,22,33,27,
157960,Manuel Fernandes,13000000,4,4,Medium,Low,Right,79,71,59,79,69,79,70,80,83,83,76,82,72,76,83,74,73,71,82,68,68,70,79,75,77,62,69,68,
205923,B. Davies,13000000,2,3,Medium,High,Left,77,57,66,77,37,64,48,68,77,78,74,72,75,65,62,70,82,73,52,75,77,65,70,54,73,80,80,81,
205678,E. Višća,13000000,3,4,Medium,Medium,Right,76,80,45,75,73,70,56,62,79,90,89,92,80,88,79,69,76,53,77,47,49,80,69,75,77,28,32,43,
204024,C. Kramer,13000000,3,3,High,High,Right,61,45,58,77,49,54,51,70,79,53,53,67,81,54,53,51,93,69,40,78,79,70,70,47,77,76,80,76,
201118,Cédric,13000000,2,4,High,Medium,Right,81,57,65,75,68,66,64,69,76,84,80,76,76,83,80,73,88,63,78,75,76,71,65,60,69,76,78,79,
201042,D. Sidibé,13000000,2,4,High,High,Right,79,70,66,76,42,77,73,70,77,78,82,68,74,67,69,83,90,75,68,76,76,76,69,43,75,75,78,79,
200641,Y. Konoplyanka,13000000,4,4,Medium,Medium,Right,78,76,49,75,67,83,80,74,81,86,86,81,76,78,77,66,66,58,78,48,37,75,73,75,74,21,28,27,
199576,Oriol Romeu,13000000,2,3,Medium,High,Right,37,25,67,79,35,49,53,71,72,63,52,60,75,58,60,67,84,87,43,88,84,50,70,54,75,73,83,76,
189963,W. Bony,13000000,3,4,Medium,Low,Right,45,80,82,68,76,66,58,45,75,63,68,67,72,71,83,83,73,90,76,68,38,83,65,77,77,25,42,28,
189169,Jonathas,13000000,2,3,Medium,Medium,Right,61,80,78,63,74,40,38,46,78,72,77,59,74,53,85,75,66,87,73,79,28,81,65,73,75,24,24,32,
186307,M. Fabián,13000000,4,4,High,Medium,Right,74,77,61,80,77,78,78,75,81,76,69,88,75,86,81,71,75,66,80,64,34,75,77,75,76,20,44,39,
184881,S. Feghouli,13000000,4,3,High,Medium,Right,78,68,60,73,68,57,68,67,82,83,88,86,78,76,79,71,72,58,71,53,31,77,75,62,63,25,32,31,
176571,A. Ayew,13000000,3,3,Medium,Medium,Left,77,73,76,77,65,74,57,71,79,76,75,86,75,81,75,88,86,71,75,78,52,79,75,71,74,49,60,57,
219985,M. Vecino,13000000,3,3,Medium,High,Right,68,60,60,80,62,60,58,76,79,68,68,66,80,56,78,62,84,76,74,72,78,72,76,56,70,66,76,72,
219411,J. Izquierdo,13000000,4,3,High,Medium,Right,70,71,60,69,54,75,34,63,78,93,93,90,71,83,80,73,84,63,77,27,37,75,72,58,73,18,21,22,
215333,D. Zapata,13000000,2,4,Medium,Medium,Right,44,81,78,64,76,46,64,38,76,69,76,64,74,58,86,79,69,90,64,58,20,78,47,64,73,20,24,22,
207494,J. Lingard,13000000,3,3,High,High,Right,72,72,61,75,64,74,56,65,82,84,83,85,75,84,76,65,79,61,80,66,53,79,74,65,75,52,46,44,
204884,B. Mendy,13000000,2,3,High,Medium,Left,82,33,64,76,20,77,29,68,76,79,84,68,76,71,68,69,82,81,63,75,76,70,58,40,70,73,76,78,
203895,Pozuelo,13000000,3,4,High,Medium,Right,64,64,39,83,62,77,72,68,82,62,57,76,76,82,64,59,75,50,76,52,62,74,83,66,82,47,52,40,
201508,G. Ramírez,13000000,4,3,Medium,Low,Left,74,74,57,78,71,79,77,73,81,73,70,83,71,68,77,66,67,57,76,69,32,75,77,73,77,31,45,39,
200318,M. Uth,13000000,3,2,Medium,High,Left,67,79,69,72,72,60,57,68,77,76,75,74,79,67,83,77,70,67,82,61,39,80,70,72,70,26,28,25,
198329,Rodrigo,13000000,4,3,High,Medium,Left,72,74,72,75,74,78,67,58,78,89,92,81,78,68,80,73,72,71,73,52,31,78,66,77,69,26,28,29,
198140,R. Funes Mori,13000000,3,4,High,Medium,Right,65,82,77,70,72,75,58,65,74,79,76,79,78,73,74,78,84,77,68,80,49,80,72,70,76,47,45,44,
196889,S. Verdi,13000000,4,5,High,Medium,Left,77,56,42,77,74,80,70,73,84,90,86,92,76,90,78,51,77,48,76,48,36,74,76,60,76,20,40,60,
193283,T. Delaney,13000000,2,4,High,High,Left,67,72,75,80,66,71,68,76,77,71,74,70,77,73,78,82,90,78,70,78,74,75,76,60,82,72,77,74,
216349,A. Halilović,13000000,4,3,High,Low,Left,72,61,24,80,64,80,69,71,80,78,74,78,73,88,58,57,60,36,71,40,55,71,80,75,72,26,16,21,
225309,N. Amiri,13000000,4,3,Medium,Medium,Right,73,65,42,79,65,76,71,73,81,78,69,84,72,76,70,66,77,59,70,38,60,69,77,65,69,45,56,44,
198719,N. Redmond,13000000,4,3,High,Medium,Right,72,69,33,72,55,69,65,63,79,89,86,91,65,86,71,50,72,47,71,38,22,74,72,57,70,18,26,30,
228251,L. Pellegrini,13000000,2,3,High,High,Right,72,60,71,82,69,69,40,79,77,78,75,68,71,69,74,67,78,70,72,71,70,70,75,49,79,68,73,70,
233419,Raphinha,13000000,4,3,Medium,High,Left,74,71,38,68,62,74,72,65,78,88,85,81,72,85,78,56,74,50,67,74,48,74,72,56,78,24,25,15,
20289,Y. Touré,12500000,3,4,Medium,Medium,Right,67,82,72,84,68,82,86,81,82,61,64,58,82,56,86,63,73,92,80,78,60,80,85,89,83,68,77,74,
163824,A. Williams,12500000,2,4,Medium,Medium,Right,32,37,78,71,34,34,23,74,66,62,67,58,80,59,64,82,70,86,40,83,82,28,53,45,73,79,83,80,
163631,L. Baines,12500000,3,3,High,Medium,Left,86,63,74,81,63,81,82,74,80,73,68,74,83,84,84,71,81,64,75,74,80,73,76,90,81,81,81,79,
146760,Juanfran,12500000,3,3,High,Medium,Right,83,54,59,77,49,80,59,66,79,76,87,75,82,62,68,68,82,74,53,78,76,68,72,66,74,80,82,81,
135507,Fernandinho,12500000,3,4,Medium,High,Right,68,69,55,82,74,70,71,79,78,73,73,77,82,79,83,72,80,75,78,86,85,68,75,61,73,72,83,77,
104389,R. Jarstein,12500000,1,4,Medium,Medium,Right,18,13,16,34,16,10,14,34,23,40,46,35,73,45,21,59,31,70,18,34,19,15,37,13,55,13,11,13,82
176915,A. Fernández,12500000,3,3,Medium,Medium,Right,70,69,59,81,57,65,61,80,81,67,71,75,82,75,74,59,78,73,73,80,77,78,81,62,81,57,76,64,
215057,I. Marcone,12500000,2,3,Medium,High,Right,58,48,73,78,49,59,60,83,73,57,42,58,79,60,73,41,84,82,66,81,79,56,65,59,73,73,78,71,
201956,S. Sané,12500000,3,3,Medium,High,Right,57,36,88,70,26,33,58,65,68,62,68,60,76,37,76,51,75,86,53,84,80,48,61,43,74,72,80,73,
201305,Gabriel Paulista,12500000,2,2,Low,High,Right,67,42,77,69,48,55,46,69,65,64,69,66,78,68,61,75,73,77,50,78,81,51,61,51,68,80,83,80,
201049,L. Tonelli,12500000,2,3,Low,High,Right,40,25,76,54,33,38,17,54,58,72,75,72,76,79,52,81,67,75,25,85,82,23,30,35,74,84,82,80,
199977,Vicente Gómez,12500000,2,2,Medium,Medium,Left,57,65,74,85,48,59,50,79,81,40,50,62,78,40,63,58,72,75,59,65,80,70,79,46,70,70,79,73,
193887,H. Pérez,12500000,3,4,High,Medium,Right,79,70,54,76,64,62,62,65,82,83,81,76,78,68,88,77,68,69,78,85,43,81,72,48,82,21,24,14,
188428,S. Doumbia,12500000,4,4,Medium,Low,Right,46,77,74,73,77,79,71,65,77,90,91,70,80,70,79,83,78,73,75,62,29,77,74,80,80,34,39,37,
184069,S. Wagner,12500000,2,4,Medium,Medium,Right,49,83,88,54,75,55,54,42,74,53,65,53,79,50,85,61,68,90,72,88,19,83,47,64,72,15,39,12,
183899,P. Piatti,12500000,4,2,High,Medium,Left,79,76,71,78,72,81,58,70,80,88,83,85,75,91,63,76,63,50,70,55,51,80,77,59,68,36,35,38,
177159,F. Johnson,12500000,3,4,Medium,Medium,Right,79,70,60,79,66,72,57,72,77,84,89,76,80,74,69,69,80,64,59,74,65,78,74,53,72,70,75,73,
172962,V. Moses,12500000,4,4,Medium,Medium,Right,75,70,69,73,63,75,61,70,80,84,83,80,76,83,75,66,87,80,68,45,72,76,71,71,75,68,72,70,
222943,Jony,12500000,3,3,High,Medium,Left,80,75,44,74,56,81,76,73,76,86,83,84,73,82,68,34,77,66,73,58,52,76,77,61,75,37,51,46,
219576,R. Battaglia,12500000,2,4,Medium,Medium,Right,58,65,68,77,64,65,64,73,76,65,67,67,78,67,80,74,91,82,81,83,83,73,70,57,77,73,81,75,
216778,Rúben Semedo,12500000,2,3,Medium,High,Right,38,43,75,65,51,22,26,60,63,68,75,66,73,51,72,85,77,83,58,87,81,48,48,38,69,76,78,76,
214977,M. Kranevitter,12500000,2,3,Low,Medium,Right,60,42,56,77,43,56,44,72,75,72,71,70,71,76,61,74,80,75,54,80,82,53,70,46,74,74,83,79,
212977,N. Stark,12500000,2,3,Medium,Medium,Right,54,50,80,77,48,43,35,67,72,75,78,61,73,63,66,55,82,78,55,76,79,62,72,39,65,78,79,76,
212911,Hernâni,12500000,4,3,Medium,Low,Left,75,68,55,73,68,75,59,65,79,92,91,86,79,69,70,62,73,59,67,42,21,79,64,68,78,14,19,23,
204838,R. Jiménez,12500000,3,4,High,Medium,Right,69,75,82,71,80,70,45,67,77,75,77,76,79,51,78,70,81,81,69,80,41,82,71,87,74,29,36,28,
204819,E. Sala,12500000,3,3,High,High,Right,57,79,79,74,75,68,41,64,79,56,67,63,78,55,79,74,92,82,72,74,61,79,58,68,80,28,48,38,
201878,V. Eysseric,12500000,3,4,High,Medium,Right,82,77,52,79,72,76,78,78,79,72,72,76,73,67,78,58,66,64,79,66,34,78,79,71,72,46,33,26,
201013,L. Teodorczyk,12500000,2,2,High,Medium,Right,58,82,84,69,76,50,49,64,72,66,74,63,79,58,77,75,80,81,69,77,24,84,65,65,79,13,22,20,
194932,A. Townsend,12500000,3,4,High,Medium,Left,77,72,52,75,59,71,76,67,79,86,84,82,71,72,82,48,76,59,77,58,21,70,71,83,68,39,31,27,
192991,C. Tosun,12500000,3,4,High,Medium,Right,64,78,82,70,76,72,73,60,76,73,73,76,78,66,80,81,75,80,74,72,31,80,61,82,74,13,34,15,
191032,G. Töre,12500000,4,4,High,Low,Left,78,66,59,74,70,75,68,77,83,83,85,82,68,80,76,58,67,75,72,79,43,67,74,66,72,24,38,32,
188103,Rochina,12500000,4,2,Medium,Medium,Left,75,70,54,78,68,76,68,76,80,75,72,67,79,68,82,71,71,73,81,71,54,75,77,67,72,20,54,40,
197891,Juanmi,12500000,4,3,Medium,Medium,Right,64,80,73,74,74,60,57,53,81,80,78,79,81,79,70,75,64,47,73,57,23,83,72,63,70,25,28,25,
208008,Vitinho,12500000,5,5,Medium,Medium,Right,73,78,52,73,73,76,77,72,81,78,80,83,73,72,81,71,70,65,82,39,45,82,77,70,77,28,44,33,
221639,Mariano,12500000,3,3,High,Medium,Right,45,80,73,64,66,77,72,40,72,80,78,79,72,72,85,92,73,74,78,73,33,75,58,70,66,30,35,28,
208330,A. Januzaj,12500000,4,4,Medium,Low,Left,74,69,23,77,67,70,65,75,81,82,76,84,70,65,58,61,55,54,67,31,21,69,76,60,67,20,22,22,
212692,Rony Lopes,12500000,4,3,Medium,Medium,Left,71,70,38,77,56,75,72,72,79,83,76,84,72,86,74,51,66,56,70,39,29,74,76,65,74,30,28,27,
236311,M. Rog,12500000,3,3,High,Medium,Right,75,62,47,82,65,64,57,78,78,73,75,63,68,67,70,48,65,61,76,65,28,63,78,60,73,40,54,48,
216468,J. Añor,12500000,3,3,Medium,Medium,Left,72,73,52,76,39,69,74,73,79,69,72,78,73,79,81,61,66,35,77,42,35,75,77,66,68,39,43,36,
204233,C. Musonda,12500000,5,5,Medium,Medium,Right,72,66,39,73,52,67,56,70,80,89,86,92,72,85,70,44,66,47,62,32,21,68,67,55,66,21,20,22,
229593,M. Pjaca,12500000,4,4,High,Medium,Right,76,61,68,77,72,82,72,67,87,84,84,81,66,75,76,68,72,73,72,50,30,60,68,72,70,16,26,24,
216816,G. Simeone,12500000,3,3,High,Medium,Right,39,78,71,68,70,69,60,55,75,76,79,76,68,63,75,82,74,70,69,44,23,79,60,71,75,23,24,22,
183280,A. Rami,12000000,2,3,Medium,High,Right,28,45,79,66,45,43,55,68,64,49,57,57,75,50,83,76,63,91,58,83,83,24,22,48,77,80,81,78,
173426,S. Mignolet,12000000,1,2,Medium,Medium,Right,11,11,16,37,16,16,12,34,26,55,56,34,77,42,45,69,31,72,16,34,21,16,40,41,66,13,14,16,81
193116,M. Gonalons,12000000,2,4,Low,High,Right,61,55,75,78,60,57,57,75,75,67,66,63,77,65,77,79,88,76,59,85,83,60,65,68,74,78,82,75,
191687,Maicon,12000000,2,3,Medium,High,Right,70,40,83,66,29,70,74,70,60,58,67,34,66,45,85,71,71,88,67,88,79,44,52,52,71,81,84,77,
169705,R. Bertrand,12000000,2,3,High,Medium,Left,82,50,69,76,43,74,66,70,79,79,79,76,76,68,59,71,83,73,54,73,77,63,51,52,76,79,82,82,
162369,V. Ibišević,12000000,3,4,Medium,Low,Right,65,85,83,78,84,73,56,47,76,53,53,65,84,59,81,72,64,79,66,83,30,86,73,81,79,20,29,22,
150516,L. Podolski,12000000,3,3,Medium,Low,Left,75,82,65,77,89,80,75,64,78,79,77,69,76,72,92,71,68,78,81,70,36,79,78,83,79,33,39,39,
221130,Y. Cardinale,12000000,1,3,Medium,Medium,Right,20,14,16,52,20,13,18,41,30,53,40,43,70,47,25,57,36,76,20,37,15,12,48,23,46,18,14,16,79
199561,Nolito,12000000,4,3,High,Low,Right,77,79,45,76,65,82,80,67,80,74,70,83,84,81,74,63,72,62,81,73,58,82,79,74,82,30,39,25,
191210,S. Corchia,12000000,3,3,High,Medium,Right,79,58,70,76,58,78,80,74,77,77,77,76,76,78,75,68,79,67,72,76,78,72,70,67,70,78,78,79,
189271,F. Coquelin,12000000,3,3,Medium,High,Right,60,41,60,75,43,55,41,71,78,65,67,74,74,81,71,80,79,76,57,91,85,62,67,52,74,77,80,80,
183108,N. Amrabat,12000000,4,2,High,Medium,Right,80,74,68,78,73,77,68,67,79,83,80,88,74,76,81,56,69,77,72,67,54,73,78,77,69,47,65,55,
176944,M. Fellaini,12000000,3,3,Medium,Medium,Right,61,72,91,81,71,64,46,66,84,50,54,49,81,52,75,66,85,92,68,94,76,81,72,64,78,73,77,66,
173474,Z. Junuzović,12000000,3,4,High,High,Right,85,68,58,79,82,88,82,79,80,77,78,86,76,91,78,66,93,65,81,76,75,73,75,70,78,68,66,63,
227950,Yeray,12000000,2,3,Medium,High,Right,48,41,76,71,55,56,50,71,73,66,69,55,80,76,69,75,71,76,43,79,85,39,34,61,78,73,74,85,
223033,Jorge Meré,12000000,2,3,Medium,Low,Right,30,22,80,72,33,34,33,62,69,69,68,67,76,74,48,80,67,71,27,75,79,25,34,51,46,80,79,81,
222558,R. Karsdorp,12000000,2,4,High,Medium,Right,78,53,69,72,66,60,60,74,75,86,87,65,75,65,80,74,89,70,69,83,67,65,68,52,68,74,76,76,
215061,D. Benedetto,12000000,3,5,High,Low,Right,61,80,75,67,71,67,57,65,73,78,84,76,75,66,82,88,77,72,80,64,28,81,69,68,74,25,27,27,
209997,K. Wimmer,12000000,2,3,Medium,Medium,Left,52,21,76,74,27,24,28,70,67,54,60,59,78,61,40,71,63,80,25,76,78,30,59,35,72,78,81,78,
209989,T. Partey,12000000,2,3,High,High,Right,58,60,66,78,53,62,41,73,77,75,78,73,74,55,76,82,84,81,65,76,78,60,69,46,67,68,81,76,
208135,A. Doucouré,12000000,2,3,High,Medium,Right,68,70,66,82,67,41,42,74,80,62,69,60,73,67,75,71,81,83,74,77,78,73,77,45,70,70,79,73,
206591,M. Weiser,12000000,4,4,High,Medium,Right,78,63,65,79,59,69,52,68,83,85,84,85,78,78,58,67,79,66,61,69,75,74,79,58,77,68,74,74,
206225,D. Cheryshev,12000000,3,3,High,Low,Left,80,74,54,76,68,74,61,68,81,78,82,76,75,74,80,75,66,67,71,65,61,78,79,64,69,52,57,54,
202849,J. Vestergaard,12000000,2,3,Medium,Medium,Right,46,34,86,69,39,41,40,80,56,47,46,30,74,28,81,36,63,94,47,81,79,46,50,75,71,74,82,77,
194845,W. Khazri,12000000,3,4,High,Medium,Right,79,77,52,76,65,80,83,69,80,74,77,80,75,67,81,44,68,68,84,74,61,77,77,75,72,26,49,30,
187702,O. El Kaddouri,12000000,3,4,High,Medium,Right,73,63,71,80,70,77,72,77,82,73,75,72,75,54,81,70,75,77,77,56,61,75,79,70,72,39,59,53,
224293,Rúben Neves,12000000,3,3,Medium,Medium,Right,72,62,61,82,68,76,70,80,76,65,66,68,75,67,78,74,74,70,74,70,75,63,78,59,72,70,76,69,
201519,J. Veretout,12000000,3,3,Medium,Medium,Right,78,73,53,79,70,69,73,76,79,68,64,69,75,69,77,57,80,70,74,65,68,68,75,77,72,63,71,63,
225850,P. Kimpembe,12000000,2,2,Medium,Medium,Left,34,31,69,69,28,39,32,59,70,69,69,65,73,65,47,75,65,79,33,75,78,34,39,43,72,79,78,80,
212811,M. Lemina,12000000,3,3,Medium,Medium,Right,72,55,68,81,68,72,68,77,81,78,78,74,72,75,78,51,78,78,78,70,70,70,76,68,74,62,69,66,
210513,J. Quintero,12000000,4,2,Medium,Low,Left,75,64,42,78,65,80,77,75,83,76,72,90,74,90,83,56,47,39,73,43,35,62,77,71,74,18,30,22,
219732,G. Nkoudou,12000000,3,3,High,Low,Right,75,71,49,74,74,74,58,62,75,92,91,85,77,89,72,55,71,64,74,48,21,76,69,67,72,35,37,42,
216409,M. Politano,12000000,3,4,High,Medium,Left,75,69,40,75,67,66,61,62,80,85,79,90,75,84,68,38,69,38,68,60,25,75,68,70,70,12,12,12,
228717,Y. Mutō,12000000,3,4,High,High,Right,70,79,74,76,74,65,46,59,77,79,77,78,80,79,73,78,79,55,68,50,39,80,70,56,76,36,33,30,
210287,J. Córdoba,12000000,3,3,High,High,Right,55,69,74,69,74,60,54,54,73,77,84,66,76,72,86,75,68,90,68,90,49,76,62,69,74,28,42,31,
226161,Marcos Llorente,12000000,2,3,Medium,Medium,Right,56,39,61,84,44,45,51,81,77,57,54,55,74,66,58,65,77,71,56,65,80,65,73,53,68,64,76,69,
205693,S. Haller,12000000,3,2,Medium,Medium,Right,40,79,75,64,70,52,46,35,79,74,78,64,76,51,77,80,72,91,62,41,30,77,70,88,67,35,26,29,
230613,A. Diawara,12000000,2,3,Medium,High,Right,64,39,59,82,46,62,37,76,80,73,74,78,75,68,66,58,84,71,56,82,76,54,78,52,75,60,75,72,
226790,O. Ndidi,12000000,2,4,Medium,High,Right,50,50,73,74,66,57,58,69,73,72,75,69,74,65,78,78,88,78,70,76,80,62,65,35,73,74,83,79,
226537,V. Janssen,12000000,2,4,High,High,Left,35,80,73,75,66,54,39,40,75,68,72,64,75,69,83,75,76,80,68,78,19,79,58,81,74,19,23,22,
210411,Otávio,12000000,4,3,High,Medium,Right,74,64,56,77,61,74,72,72,81,77,75,90,80,85,67,57,63,53,66,73,46,76,77,72,80,25,41,27,
220925,A. Schöpf,12000000,3,5,High,High,Right,76,72,44,75,65,69,61,62,79,79,77,85,76,75,68,62,95,58,72,60,58,74,65,64,73,52,56,48,
229906,L. Bailey,12000000,4,4,High,Medium,Left,73,63,57,71,74,75,73,67,78,93,91,86,69,77,79,86,71,56,77,57,21,67,68,71,68,12,27,18,
226592,J. Jankto,12000000,3,3,High,High,Left,70,64,59,78,55,71,50,75,78,81,83,76,76,74,79,62,73,64,74,68,64,77,75,50,75,57,69,64,
232270,T. Fosu-Mensah,12000000,2,4,Medium,Medium,Right,66,57,73,73,55,60,34,70,64,82,85,73,70,63,79,76,67,79,60,84,74,60,61,48,69,71,76,77,
212823,Gabriel,12000000,4,3,Medium,Medium,Left,72,79,72,71,77,71,61,58,80,78,78,88,68,82,75,76,66,55,68,63,25,76,69,83,72,24,27,19,
230767,Renato Sanches,12000000,3,4,High,High,Right,60,65,64,76,68,59,68,71,77,79,78,78,74,85,85,79,86,77,77,90,69,73,68,68,67,72,72,64,
210583,M. Stendera,12000000,3,4,Medium,High,Right,67,72,47,76,66,83,78,69,78,75,66,84,74,89,76,52,74,59,75,59,54,68,77,60,65,50,59,53,
234153,Carlos Soler,12000000,3,3,Medium,Medium,Right,69,70,56,80,63,69,82,76,78,74,77,70,74,64,75,55,65,61,73,49,69,68,82,80,65,68,65,56,
231633,I. Diop,12000000,2,3,Medium,Medium,Right,37,29,72,64,48,32,34,59,60,66,60,49,68,50,39,75,74,86,21,77,75,35,40,44,72,78,78,78,
178086,Adán,11500000,1,2,Medium,Medium,Left,12,11,23,34,15,11,12,43,15,55,55,55,76,51,25,71,35,77,12,41,20,11,35,25,56,11,14,18,81
203888,Eric Botteghin,11500000,2,2,Low,High,Right,30,25,79,61,25,25,43,69,64,35,34,35,72,36,59,82,72,91,40,76,83,30,32,52,71,83,83,75,
185221,Luiz Gustavo,11500000,2,3,Medium,High,Left,61,46,73,77,54,42,45,75,72,65,64,65,79,62,80,75,77,78,71,88,83,51,68,58,76,74,83,85,
184190,R. Thomas,11500000,2,3,Medium,High,Left,50,22,80,76,18,39,34,72,72,55,54,54,72,50,65,68,61,86,28,74,82,28,37,55,76,79,81,79,
176376,I. Piatti,11500000,5,4,High,Medium,Right,68,81,34,76,77,82,59,71,85,79,76,87,82,81,81,32,86,70,80,80,55,83,73,79,83,55,62,24,
173432,H. Moreno,11500000,2,2,Medium,Medium,Left,64,43,84,75,55,48,28,68,68,66,66,66,78,62,64,74,71,75,44,78,76,46,59,63,76,83,80,82,
190875,J. Kucka,11500000,2,3,Medium,High,Right,68,65,77,78,68,68,70,78,77,69,69,75,81,54,86,90,88,90,79,86,80,76,74,71,78,72,80,78,
176285,W. Reid,11500000,2,3,Medium,High,Right,28,46,81,62,30,33,38,62,57,67,71,57,78,43,72,72,74,84,53,82,79,42,44,55,71,78,81,82,
172290,D. Zurutuza,11500000,3,5,Medium,Medium,Right,69,76,65,83,55,72,59,73,79,67,68,72,81,57,65,48,75,74,77,70,78,72,76,61,71,69,73,67,
168320,A. Gyan,11500000,3,3,High,Low,Right,71,81,73,76,80,54,55,51,82,77,77,72,77,68,80,73,75,79,72,62,26,80,80,70,77,22,29,28,
159145,B. Gomis,11500000,2,3,High,Medium,Right,61,80,81,73,79,61,62,46,78,68,68,59,76,58,84,73,65,82,75,52,38,79,69,83,82,39,32,35,
146439,Negredo,11500000,3,2,Medium,Low,Left,50,80,83,73,80,68,70,66,75,62,63,67,75,60,85,81,63,87,77,78,32,79,66,80,69,36,34,32,
216189,Capa,11500000,4,4,High,High,Right,77,56,61,71,52,55,58,56,77,85,87,76,73,86,81,77,91,80,62,88,69,76,72,54,69,69,76,82,
207862,M. Ginter,11500000,2,3,Medium,Medium,Right,73,51,83,74,53,58,51,74,72,54,72,56,76,49,78,65,72,81,56,68,78,55,68,67,68,76,79,77,
206198,D. Heintz,11500000,2,3,Medium,Medium,Left,51,23,79,75,26,48,32,70,59,55,68,53,77,49,49,67,69,84,28,70,76,26,65,41,69,78,83,77,
201455,G. Kondogbia,11500000,3,2,High,Medium,Left,59,63,72,78,46,63,60,77,79,68,73,74,74,50,86,74,84,86,69,68,77,73,72,45,72,69,80,73,
201143,A. Mandi,11500000,2,3,High,Medium,Right,78,41,83,76,36,67,49,73,73,66,69,78,76,64,52,82,70,74,49,69,80,67,68,35,74,75,76,84,
193601,G. Pezzella,11500000,2,3,Medium,Medium,Right,43,53,83,60,32,46,25,54,66,47,47,31,77,48,54,84,62,78,51,81,79,58,22,35,69,78,77,76,
231691,A. Lafont,11500000,1,3,Medium,Medium,Right,13,6,13,52,9,13,12,38,10,48,45,55,64,53,23,73,40,70,9,20,17,4,45,16,45,5,14,12,77
205070,Portu,11500000,2,4,Medium,Medium,Right,55,76,72,80,69,67,64,71,81,85,81,77,67,73,76,69,84,67,73,76,68,77,77,51,69,52,61,59,
202515,Jesé,11500000,4,4,Medium,Low,Right,73,71,42,77,55,74,66,69,81,87,80,85,71,74,73,71,63,62,72,29,33,75,70,68,74,16,23,12,
197681,G. Imbula,11500000,3,2,High,Medium,Left,62,51,62,83,28,65,38,76,81,73,71,72,66,69,79,69,78,72,77,65,64,75,76,29,79,60,62,59,
185422,J. King,11500000,3,3,Medium,Medium,Right,63,82,63,68,67,69,42,48,74,87,92,78,72,71,78,72,73,77,69,50,33,77,56,72,72,22,26,19,
216437,Wallace,11500000,2,2,Medium,Medium,Right,34,21,77,57,36,33,29,50,52,67,71,46,74,40,40,71,62,83,26,79,76,25,31,45,68,78,80,76,
213114,D. Rolán,11500000,4,4,High,Medium,Right,73,79,68,76,67,68,70,62,76,73,77,75,78,69,75,72,67,63,65,62,24,82,74,75,72,33,27,18,
212096,V. Grifo,11500000,4,3,Medium,Medium,Right,82,71,47,73,69,83,80,60,85,78,72,83,72,79,80,52,73,64,75,52,45,74,70,63,72,23,31,30,
225161,Vallejo,11500000,2,3,Low,High,Right,41,44,74,76,36,29,31,75,67,69,77,69,75,69,49,77,66,69,31,74,80,32,33,45,76,80,78,80,
205966,A. Younes,11500000,4,4,Medium,Medium,Right,65,62,44,78,58,78,59,57,84,86,75,86,77,92,55,37,74,50,62,55,30,74,79,58,69,25,23,18,
210324,J. Hofmann,11500000,3,4,Medium,Low,Right,80,69,40,78,62,69,71,66,77,79,79,79,74,79,67,61,72,56,63,43,47,76,75,70,68,34,33,30,
202135,S. Sturaro,11500000,2,3,High,High,Right,68,55,64,77,74,64,64,75,77,76,76,75,70,77,78,67,89,73,78,86,74,74,72,68,74,72,78,78,
189165,J. Shelvey,11500000,2,3,Low,Medium,Right,73,67,69,82,56,66,73,84,75,61,62,62,72,65,85,65,77,76,81,84,58,70,80,71,73,55,64,59,
199158,Sergio Álvarez,11500000,3,3,Medium,High,Right,50,60,53,78,59,59,50,80,75,70,68,71,79,64,81,71,85,74,73,74,80,72,73,41,83,65,81,70,
201215,L. Krejčí,11500000,4,2,High,Medium,Left,81,64,40,77,69,79,76,73,80,86,84,79,72,79,77,81,76,47,75,68,45,75,72,67,78,35,47,43,
223273,M. Pašalić,11500000,3,4,High,High,Right,68,66,65,78,69,69,59,74,79,62,66,69,74,54,77,69,78,78,75,76,72,72,74,61,74,68,72,64,
216388,A. Saint-Maximin,11500000,4,4,High,Medium,Right,66,67,53,68,59,70,46,58,79,89,89,90,78,85,80,64,70,57,70,36,15,70,65,47,70,23,16,22,
225663,A. Golovin,11500000,4,4,Medium,High,Right,63,66,38,77,70,73,68,72,79,80,83,75,69,65,75,63,78,54,74,74,68,73,74,52,67,67,71,66,
213134,L. Öztunali,11500000,3,4,Medium,Medium,Right,72,67,54,69,61,80,73,68,80,82,88,75,74,68,73,66,75,74,63,57,54,74,66,58,69,44,48,42,
